Yup no more already... Thanx 4 printing n handing it up.,N/F
FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,fraud
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,N/F
S now only i took tablets . Reaction morning only.,N/F
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,fraud
"Nah, I'm a perpetual DD",N/F
Sorry de i went to shop.,N/F
Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,fraud
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",N/F
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,N/F
Nope i'm not drivin... I neva develop da photos lei...,N/F
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,N/F
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,N/F
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",N/F
Okie.. Thanx..,N/F
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,fraud
Go where n buy? Juz buy when we get there lar.,N/F
Ok lor...,N/F
I'm working technical support :)voice process.,N/F
It's justbeen overa week since we broke up and already our brains are going to mush!,N/F
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",N/F
Nope... C ü then...,N/F
No. But we'll do medical missions to nigeria,N/F
No i am not having not any movies in my laptop,N/F
Whatsup there. Dont u want to sleep,N/F
Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,fraud
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",fraud
I havent lei.. Next mon can?,N/F
Mm feeling sleepy. today itself i shall get that dear,N/F
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,N/F
Do ü noe if ben is going?,N/F
Can you do a mag meeting this avo at some point?,N/F
I meant middle left or right?,N/F
Really? I crashed out cuddled on my sofa.,N/F
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,N/F
"I sent you the prices and do you mean the  &lt;#&gt; g,",N/F
Are you this much buzy,N/F
Nothing. Can...,N/F
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,fraud
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,N/F
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,N/F
"Tick, tick, tick ... Babe",N/F
R ü going 4 today's meeting?,N/F
K da:)how many page you want?,N/F
Ya had just now.onion roast.,N/F
Send his number and give reply tomorrow morning for why you said that to him like that ok,N/F
You said not now. No problem. When you can. Let me know.,N/F
Ok but tell me half an hr b4 u come i need 2 prepare.,N/F
Play w computer? Aiyah i tok 2 u lor?,N/F
Sat right? Okay thanks... ,N/F
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",N/F
Ok Chinese food on its way. When I get fat you're paying for my lipo.,N/F
We r outside already.,N/F
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,N/F
Yo we are watching a movie on netflix,N/F
What time. I‘m out until prob 3 or so,N/F
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",N/F
I dont thnk its a wrong calling between us,N/F
I am not sure about night menu. . . I know only about noon menu,N/F
ARR birthday today:) i wish him to get more oscar.,N/F
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",N/F
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",N/F
 and  picking them up from various points,N/F
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,fraud
Wow v v impressed. Have funs shopping!,N/F
I am on the way to ur home,N/F
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,fraud
No problem. Talk to you later,N/F
Then ur sis how?,N/F
Still in customer place,N/F
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,fraud
"Dude u knw also telugu..thts gud..k, gud nyt..",N/F
We confirm eating at esplanade?,N/F
Send me your id and password,N/F
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,N/F
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",fraud
Well I might not come then...,N/F
Long after I quit. I get on only like 5 minutes a day as it is.,N/F
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,N/F
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,N/F
"Just arrived, see you in a couple days &lt;3",N/F
"K, wat s tht incident?",N/F
Yeah get the unlimited,N/F
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,N/F
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",N/F
Ü got wat to buy tell us then ü no need to come in again.,N/F
When you are big..| God will bring success.,N/F
U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,fraud
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,N/F
Well there's still a bit left if you guys want to tonight,N/F
Not from this campus. Are you in the library?,N/F
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",N/F
How will I creep on you now? ;_;,N/F
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,N/F
If I get there before you after your ten billion calls and texts so help me god,N/F
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,N/F
I've told him that i've returned it. That should i re order it.,N/F
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",N/F
Depends on where u going lor.,N/F
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,N/F
FreeMsg>FAV XMAS TONES!Reply REAL,fraud
Lil fever:) now fine:),N/F
I think it's all still in my car,N/F
Can a not?,N/F
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,fraud
Yes princess! I want to catch you with my big strong hands...,N/F
Oh yeah I forgot. U can only take 2 out shopping at once.,N/F
Mm so you asked me not to call radio,N/F
Thinkin about someone is all good. No drugs for that,N/F
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",N/F
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",N/F
"Alright if you're sure, let me know when you're leaving",N/F
Some are lasting as much as 2 hours. You might get lucky.,N/F
Genius what's up. How your brother. Pls send his number to my skype.,N/F
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",fraud
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,N/F
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,N/F
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,fraud
Oh god..taken the teeth?is it paining,N/F
ROMCAPfraud Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,fraud
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,N/F
No need to buy lunch for me.. I eat maggi mee..,N/F
"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",fraud
Ok lor...,N/F
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",N/F
Wife.how she knew the time of murder exactly,N/F
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,fraud
Howz that persons story,N/F
Thanx 4 sending me home...,N/F
Its normally hot mail. Com you see!,N/F
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",fraud
U sick still can go shopping?,N/F
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",N/F
Nice.nice.how is it working?,N/F
1's reach home call me.,N/F
Were trying to find a Chinese food place around here,N/F
"Easy mate, * guess the quick drink was bit ambitious.",N/F
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,N/F
Ok thanx...,N/F
aathi..where are you dear..,N/F
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",N/F
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,N/F
Will be out of class in a few hours. Sorry,N/F
Wat time u finish ur lect today?,N/F
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",fraud
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",N/F
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",fraud
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,N/F
Are you going to wipro interview today?,N/F
how tall are you princess?,N/F
I doubt you could handle 5 times per night in any case...,N/F
Haha... Hope ü can hear the receipt sound... Gd luck!,N/F
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,N/F
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",N/F
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,N/F
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,N/F
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",N/F
I want to be there so i can kiss you and feel you next to me,N/F
I am not at all happy with what you saying or doing,N/F
Adult 18 Content Your video will be with you shortly,fraud
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",N/F
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,N/F
He says hi and to get your ass back to south tampa (preferably at a kegger),N/F
Smith waste da.i wanna gayle.,N/F
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",N/F
"Aight, tomorrow around  &lt;#&gt;  it is",N/F
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",N/F
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",fraud
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,N/F
See you there! ,N/F
I dont understand your message.,N/F
Crucify is c not s. You should have told me earlier.,N/F
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",N/F
Fuck cedar key and fuck her (come over anyway tho),N/F
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,N/F
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",fraud
U still painting ur wall?,N/F
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",fraud
Printer is cool. I mean groovy. Wine is groovying,N/F
Hi Harish's rent has been transfred to ur Acnt.,N/F
Anything lor is she coming?,N/F
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,N/F
Ü still attending da talks?,N/F
No probs hon! How u doinat the mo?,N/F
K I'll take care of it,N/F
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,N/F
My battery is low babe,N/F
Shuhui has bought ron's present it's a swatch watch...,N/F
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",N/F
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,N/F
K I'll be sure to get up before noon and see what's what,N/F
K...k...yesterday i was in cbe .,N/F
Went to ganesh dress shop,N/F
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",fraud
Ü collecting ur laptop then going to configure da settings izzit?,N/F
If you r @ home then come down within 5 min,N/F
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",N/F
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,N/F
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,fraud
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",N/F
Tell me pa. How is pain de.,N/F
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,N/F
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",N/F
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",N/F
ALRITE,N/F
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,N/F
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,fraud
How do you guys go to see movies on your side.,N/F
"Sorry,in meeting I'll call later",N/F
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,N/F
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,N/F
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,fraud
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,N/F
What time should I tell my friend to be around?,N/F
Yes. that will be fine. Love you. Be safe.,N/F
Thanks chikku..:-) gud nyt:-*,N/F
Is xy in ur car when u picking me up?,N/F
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",N/F
"Yo, any way we could pick something up tonight?",N/F
I've not sent it. He can send me.,N/F
Fine am simply sitting.,N/F
Thts god's gift for birds as humans hav some natural gift frm god..,N/F
Are you coming to day for class.,N/F
Im done. Just studyn in library,N/F
Ok... U enjoy ur shows...,N/F
Anything...,N/F
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,N/F
Wat's my dear doing? Sleeping ah?,N/F
Hi' Test on  &lt;#&gt; rd ....,N/F
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,N/F
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,N/F
Yup n her fren lor. I'm meeting my fren at 730.,N/F
"Yeah, we got one lined up for us",N/F
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",N/F
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,N/F
Hey i've booked the pilates and yoga lesson already... Haha,N/F
Are you ok. What happen to behave like this,N/F
You have 1 new message. Please call 08712400200.,fraud
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,N/F
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",N/F
No message..no responce..what happend?,N/F
We currently have a message awaiting your collection. To collect your message just call 08718723815.,fraud
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",N/F
make that 3! 4 fucks sake?! x,N/F
Leave it. U will always be ignorant.,N/F
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),N/F
at bruce b downs &amp; fletcher now,N/F
Where are you ? You said you would be here when I woke ... :-(,N/F
Hey now am free you can call me.,N/F
Tell me whos this pls:-),N/F
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",fraud
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",N/F
Id have to check but there's only like 1 bowls worth left,N/F
Yes there were many sweets,N/F
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,N/F
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,fraud
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,N/F
Sir send to group mail check it.,N/F
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,N/F
"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""",N/F
You dont know you jabo me abi.,N/F
"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",fraud
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,N/F
"Are you being good, baby? :)",N/F
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,N/F
"Mostly sports type..lyk footbl,crckt..",N/F
Ma head dey swell oh. Thanks for making my day,N/F
U should make a fb list,N/F
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",N/F
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,N/F
Happy New Year Princess!,N/F
"I'll text carlos and let you know, hang on",N/F
"Don't worry, * is easy once have ingredients!",N/F
I love u 2 my little pocy bell I am sorry but I love u,N/F
"Ok omw now, you at castor?",N/F
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,N/F
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",fraud
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,N/F
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",N/F
"Tonight? Yeah, I'd be down for that",N/F
What should i eat fo lunch senor,N/F
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",N/F
No break time one... How... I come out n get my stuff fr ü?,N/F
Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,fraud
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",N/F
Do you still have the grinder?,N/F
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,fraud
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",N/F
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",fraud
K.i did't see you.:)k:)where are you now?,N/F
So i'm doing a list of buyers.,N/F
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",N/F
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,N/F
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,N/F
Don know..he is watching film in computer..,N/F
No b4 Thursday,N/F
"Oh, then your phone phoned me but it disconnected",N/F
Id onluy matters when getting on from offcampus,N/F
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,fraud
"Excellent, I'll see what riley's plans are",N/F
I will see in half an hour,N/F
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",fraud
Ew are you one of them?,N/F
Also hi wesley how've you been,N/F
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,N/F
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",fraud
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,fraud
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),N/F
"Hm good morning, headache anyone? :-)",N/F
Yeah no probs - last night is obviously catching up with you... Speak soon ,N/F
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,fraud
I might go 2 sch. Yar at e salon now v boring.,N/F
 &lt;#&gt;  mins but i had to stop somewhere first.,N/F
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",N/F
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,N/F
I didn't get the second half of that message,N/F
Wat time do u wan 2 meet me later?,N/F
I thank you so much for all you do with selflessness. I love you plenty.,N/F
Am in film ill call you later.,N/F
How dare you change my ring,N/F
You are a very very very very bad girl. Or lady.,N/F
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,N/F
"What part of ""don't initiate"" don't you understand",N/F
I finished my lunch already. U wake up already?,N/F
You still at the game?,N/F
You have got tallent but you are wasting.,N/F
What is your record for one night? :),N/F
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",N/F
 gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,N/F
Jokin only lar... :-) depends on which phone my father can get lor...,N/F
"Aight, lemme know what's up",N/F
Get ready for  &lt;#&gt;  inches of pleasure...,N/F
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,N/F
ok. I feel like john lennon.,N/F
Cos darren say ü considering mah so i ask ü...,N/F
You are not bothering me but you have to trust my answers. Pls.,N/F
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",N/F
One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,N/F
Aight what time you want me to come up?,N/F
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,N/F
Your bill at 3 is £33.65 so thats not bad!,N/F
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,N/F
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",N/F
So how's the weather over there?,N/F
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",N/F
Die... Now i have e toot fringe again...,N/F
Lol they don't know about my awesome phone. I could click delete right now if I want.,N/F
Ok,N/F
"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",N/F
Please leave this topic..sorry for telling that..,N/F
Pls send me the correct name da.,N/F
What happened to our yo date?,N/F
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,fraud
Webpage s not available!,N/F
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,N/F
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,fraud
"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",N/F
K..k...from tomorrow onwards started ah?,N/F
What u talking bout early morning? It's almost noon where your at!,N/F
Fine. Do you remember me.,N/F
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",fraud
Ok. How many should i buy.,N/F
"Sounds good, keep me posted",N/F
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,fraud
Ok. So april. Cant wait,N/F
Boy you best get yo ass out here quick,N/F
Ay wana meet on sat?ü wkg on sat?,N/F
I'm now but have to wait till 2 for the bus to pick me.,N/F
Apart from the one i told you about yesterday?,N/F
Ok lor... But buy wat?,N/F
Somebody should go to andros and steal ice,N/F
Don know. I did't msg him recently.,N/F
Take us out shopping and Mark will distract Isaiah.=D,N/F
